y_test,predictions
20.33333333333333,26.29438346472253
55.08333333333333,47.011232312075514
106.29166666666666,79.0000520411253
39.06944444444444,38.48161378977259
39.895833333333336,42.15446719680567
60.32291666666666,89.47245362212935
42.5,35.94102193164751
28.39583333333333,27.771650889994948
19.916666666666664,18.736437955141852
31.041666666666668,38.032114423316884
62.66666666666667,66.61261126264347
87.04166666666669,103.04911666359935
29.791666666666668,38.05627818536609
40.0,45.80571482018633
26.416666666666664,45.71468764416109
52.52777777777778,46.61813780827736
67.48333333333333,65.03725077954908
38.85,16.040456430228716
49.95833333333333,49.50481408452501
43.16666666666667,34.36691775932405
21.145833333333336,30.56420119943609
35.75833333333333,51.92666518081996
13.5,23.894352421275777
48.04166666666666,45.01755409289348
49.04166666666666,29.958646831143138
20.083333333333336,25.14601805882442
40.32291666666667,43.75736109123857
17.4625,20.786354228624866
18.95833333333333,36.145301781227005
37.0625,43.13083074160943
25.416666666666664,33.48397358778578
23.34166666666667,37.280515753398454
28.52083333333333,29.722040285370046
20.816666666666663,31.79316449952066
30.944444444444446,29.671940672294646
10.416666666666666,41.40113001256982
27.833333333333336,42.21663246988994
22.041666666666668,23.500894125380952
54.875,60.07642388418797
16.091666666666665,21.791343263978423
22.23611111111111,22.356656846730786
39.93055555555556,39.29171976833472
10.083333333333334,14.588446762420958
38.91666666666667,42.945374842603066
20.354166666666664,26.826608044795723
23.875000000000004,32.95636993364588
108.515625,112.2478250702168
45.66666666666666,62.70058052680972
17.75,21.278363956329862
46.33333333333333,58.62177979224466
17.8125,28.084533463755086
30.223333333333336,43.74969971573627
39.052083333333336,36.81354245922832
60.59375,48.01806591116529
18.708333333333336,15.323520244248034
23.25,26.77253741567611
19.129166666666663,27.11838425239315
37.95833333333333,37.27602028393253
47.22916666666667,54.30044889795466
49.04166666666667,47.48753931292135
14.833333333333332,25.018936727683073
55.41666666666667,41.023281665126504
34.666666666666664,45.354518509420444
27.041666666666668,25.23280898692406
60.71666666666667,43.42032950719946
16.7375,17.6269743904999
48.16527777777778,44.5607917191688
15.372619047619049,20.558709108388403
21.33333333333333,24.955578537507478
26.916666666666668,34.37518579910067
32.5625,26.2331897271538
12.316666666666666,21.82435813409016
13.408333333333337,21.60382586756973
47.625,64.8272733321675
37.391666666666666,25.394552961964514
12.458333333333332,25.040950612157683
30.20833333333333,34.85925708173009
24.125,27.303401762854264
19.88611111111111,35.30302442345696
26.75,52.78138637233635
20.75,25.07383981590309
61.75,64.08074403682024
9.833333333333334,18.67123427138163
28.6875,25.142544611891086
64.52916666666667,57.770019784135954
34.95833333333333,46.53002870822263
60.81666666666666,63.1089506291218
23.979166666666668,34.45342697027821
12.441666666666666,25.51868639893796
35.56944444444445,32.10738645392536
29.266666666666666,37.896856689917875
22.4125,45.70879358874613
76.05,47.829253928417344
65.94166666666666,66.83696174459743
36.23333333333333,30.946327973253865
44.16666666666667,48.623747716020425
28.0,47.17921350685749
34.25833333333333,28.673421758079332
27.383333333333333,42.469328121086384
78.075,69.24178774559483
38.925,32.43865537315691
15.05625,22.626765254394286
51.18571428571429,35.37861733925689
41.24895833333333,42.20783640052411
16.214583333333334,24.361280621785667
37.99375,36.02542444779949
59.44583333333333,34.22816356913605
85.84166666666667,63.38048357985779
38.25,40.50871371396912
42.583333333333336,28.110228317062177
39.07291666666666,48.76355649709779
89.22916666666667,63.41999641986423
54.14166666666667,26.09231592016915
21.59166666666667,14.77735583561275
79.20833333333333,65.39505087460121
31.425,35.210077129219606
29.51458333333333,32.36867968274398
34.90833333333333,36.024424942815266
33.675,32.42727500232735
50.54166666666666,49.491138129647275
17.35,22.521974948633595
60.7,69.02345166225166
22.3,18.542940896406574
55.9,37.354751722594465
32.3625,27.878949946740768
39.245,40.865691815959366
106.7,66.90183355240953
94.55104166666666,83.45815117931812
48.53541666666667,49.73218601359953
95.0625,67.19021610450415
55.18833333333333,47.48900182925127
82.83333333333333,61.20169884407727
43.60277777777778,41.368983677118166
29.125,32.940693077742694
38.23571428571429,39.742175409088354
50.16666666666666,58.74479102962147
14.166666666666666,19.43656943620621
17.175,16.15119718110728
79.38333333333334,82.72677190010748
23.33055555555556,17.57642474235478
115.67708333333334,90.93540874720871
97.375,78.55026743289883
43.99583333333333,52.09956956868979
48.875,61.22415834733491
23.541666666666668,32.51305920675288
