y_test,predictions
13.8125,19.789363357068485
28.675,33.50208805782114
55.208333333333336,53.66283505652253
23.13888888888889,31.76113451185414
59.60208333333333,47.1736224220284
37.770833333333336,46.46455412778631
36.33333333333333,30.816480953361044
32.55625,34.088803426701205
47.60416666666667,39.976229208691784
17.791666666666664,20.54499064921997
44.95833333333333,54.09012520359866
42.5625,51.415328119267436
18.770833333333336,30.597360630284545
47.0,40.40557063933312
32.458333333333336,37.29354872482881
34.97222222222222,43.93209223189207
33.166666666666664,42.06259523742589
39.91666666666667,19.386665380568687
45.20833333333333,36.3462129047392
31.65,18.21430322913689
20.5,30.355213771031405
40.25416666666667,33.120199928449175
6.083333333333333,20.725690029476564
48.54166666666667,39.992937233325364
27.666666666666664,28.328543684971997
3.5,16.38579156981527
21.598958333333336,23.79502890758161
15.9375,16.447758100202183
28.696428571428573,35.89731886560363
44.6875,44.1002438186152
27.625,31.15356894117512
16.59166666666667,29.857587436378413
31.25,30.824316129295028
19.725,23.60136703542023
24.70833333333333,22.196644973910857
6.708333333333333,23.198723878077793
20.291666666666668,28.734549320144215
16.833333333333332,20.796946190942528
17.625,18.743113591179913
25.866666666666664,26.521996206271854
32.94444444444445,33.40676448474737
31.47222222222221,23.089552918885804
25.791666666666664,33.27775322509224
59.85,57.25710316033293
19.979166666666664,19.984391014414346
34.041666666666664,35.883566732553774
54.35416666666667,60.25905100418358
38.04166666666666,43.370359842471544
19.579166666666666,24.817471279138193
15.520833333333336,19.145830960609818
15.208333333333336,23.478156217029902
28.3875,36.85390595471901
38.82291666666666,41.65581085425985
35.87708333333333,28.847929715811294
26.625,15.332038261791325
19.291666666666668,19.28895749928547
15.970833333333337,25.334596715854815
9.624999999999998,19.063358307727366
36.3125,38.72366043839497
55.45833333333333,45.07336905688896
13.770833333333334,15.827742113268346
22.33333333333333,37.70140619429603
14.875,31.015225772807906
46.41666666666667,28.52261436696858
47.54166666666666,33.51670273512596
25.74083333333333,31.037856904223183
24.8625,26.785532027616085
34.86904761904762,34.86765262148458
19.416666666666664,23.27464422959625
37.625,35.13789366525443
32.10416666666667,28.99000196468363
13.345833333333331,16.915052113977513
28.416666666666668,24.377893644053746
49.41666666666666,49.29774205920382
50.16666666666667,30.515313638742796
7.208333333333333,15.65231619105833
17.26388888888889,20.783841661006306
17.86111111111111,25.488452211059965
13.888888888888888,18.342060678322035
14.416666666666668,28.643053215796428
13.833333333333334,21.671094123301607
49.79166666666666,52.202260620141764
6.083333333333334,14.777218148168155
48.66666666666667,41.18298086381983
38.46875,46.185528505418596
22.625,35.23557096345447
46.30833333333334,52.34259269428097
34.42708333333333,33.03212513893068
8.766666666666667,15.186313565819322
24.105555555555554,28.15271792642142
27.4,31.082703306527552
27.925,33.032605449733325
76.3,48.16178968035852
