y_test,predictions
58.4375,50.55395333049385
12.483333333333333,27.826920682991226
16.791666666666668,18.445684075712677
36.388888888888886,42.285509194187604
60.51041666666666,56.38980672715585
32.14583333333333,28.212053629349317
34.041666666666664,42.58708189370934
30.591666666666665,30.154406788844792
13.322916666666668,16.60211754442198
42.66666666666666,34.360653967659
27.70833333333333,28.567013077109937
30.854166666666664,24.76274061836571
53.04166666666666,34.24933093826478
20.25,33.578901821213584
46.5,29.552131105398825
24.76388888888889,28.19870510530383
21.666666666666664,29.787356019875702
30.125,57.12175897895136
32.875,32.86617031966464
30.166666666666668,48.40613512809447
41.04166666666666,36.35670767761464
16.05,20.878945835795257
63.958333333333336,38.67765961357939
29.95833333333333,30.268848658325087
49.208333333333336,45.29242976246811
39.20833333333333,34.19540517472934
31.80208333333333,29.981981235296953
55.02916666666667,48.21958526339104
48.01190476190476,37.97178063672769
54.41666666666666,56.29517902246749
52.33333333333333,58.09369927700973
60.04166666666666,57.49047053721993
28.20833333333333,33.102160580899216
52.84166666666667,39.503405892074014
22.45833333333333,33.281486402053865
62.79166666666666,41.288703429239646
16.625,23.85281591783616
51.208333333333336,48.90968571064542
41.16666666666666,32.91666134312641
54.708333333333336,49.06668172002012
12.798611111111107,21.64301561239301
33.708333333333336,33.703166745670806
13.166666666666666,35.87533746661175
15.308333333333332,22.580025839399468
49.625,46.27299066821169
45.75000000000001,34.258776229938505
43.8125,34.59519523070011
20.097222222222225,25.702436833962423
43.90625,36.94212817417489
43.79166666666667,48.91525431453449
53.75833333333333,42.75999471785368
23.604166666666664,29.170623854225187
18.92708333333333,19.1760081274314
39.520833333333336,49.674622584809285
45.87499999999999,65.20138143345778
38.12499999999999,34.86101187000076
69.33333333333334,60.622577093845536
27.791666666666668,45.06467697928684
47.0625,48.12641115515277
25.625,27.9925107747507
59.083333333333336,49.9088812353782
60.79166666666666,34.47424221338349
38.66666666666666,52.04040134999741
37.66666666666666,47.41074713759311
20.254166666666663,34.37460574251647
51.57833333333333,43.8956215215835
33.74027777777778,39.62563058706712
39.27976190476191,34.606540209702636
61.45833333333333,72.15500199568253
